Year,State.Code,State.Name,Income,Math,Verbal
2012,PR,Puerto Rico,Between 20-40k,416,416
2012,PR,Puerto Rico,Between 40-60k,439,441
2012,PR,Puerto Rico,Between 60-80k,453,465
2012,PR,Puerto Rico,Between 80-100k,466,464
2012,PR,Puerto Rico,Less than 20k,386,393
2012,PR,Puerto Rico,More than 100k,495,497
2012,RI,Rhode Island,Between 20-40k,450,449
2012,RI,Rhode Island,Between 40-60k,479,478
2012,RI,Rhode Island,Between 60-80k,491,494
2012,RI,Rhode Island,Between 80-100k,502,500
2012,RI,Rhode Island,Less than 20k,416,418
2012,RI,Rhode Island,More than 100k,532,527
2012,SC,South Carolina,Between 20-40k,454,450
2012,SC,South Carolina,Between 40-60k,475,471
2012,SC,South Carolina,Between 60-80k,492,482
2012,SC,South Carolina,Between 80-100k,508,498
2012,SC,South Carolina,Less than 20k,425,413
2012,SC,South Carolina,More than 100k,528,516
2012,SD,South Dakota,Between 20-40k,522,517
2012,SD,South Dakota,Between 40-60k,629,604
2012,SD,South Dakota,Between 60-80k,555,592
2012,SD,South Dakota,Between 80-100k,607,607
2012,SD,South Dakota,Less than 20k,480,493
2012,SD,South Dakota,More than 100k,480,489
2012,TN,Tennessee,Between 20-40k,521,536
2012,TN,Tennessee,Between 40-60k,534,547
2012,TN,Tennessee,Between 60-80k,551,560
2012,TN,Tennessee,Between 80-100k,553,568
2012,TN,Tennessee,Less than 20k,493,498
2012,TN,Tennessee,More than 100k,586,589
2012,TX,Texas,Between 20-40k,472,446
2012,TX,Texas,Between 40-60k,492,472
2012,TX,Texas,Between 60-80k,504,485
2012,TX,Texas,Between 80-100k,520,499
2012,TX,Texas,Less than 20k,443,416
2012,TX,Texas,More than 100k,546,524
2012,UT,Utah,Between 20-40k,537,556
2012,UT,Utah,Between 40-60k,547,550
2012,UT,Utah,Between 60-80k,571,559
2012,UT,Utah,Between 80-100k,585,583
2012,UT,Utah,Less than 20k,516,490
2012,UT,Utah,More than 100k,576,578
2012,VT,Vermont,Between 20-40k,502,505
2012,VT,Vermont,Between 40-60k,507,513
2012,VT,Vermont,Between 60-80k,520,514
2012,VT,Vermont,Between 80-100k,531,527
2012,VT,Vermont,Less than 20k,465,470
2012,VT,Vermont,More than 100k,557,548
2012,VI,Virgin Islands,Between 20-40k,377,387
2012,VI,Virgin Islands,Between 40-60k,381,414
2012,VI,Virgin Islands,Between 60-80k,436,444
2012,VI,Virgin Islands,Between 80-100k,435,455
2012,VI,Virgin Islands,Less than 20k,346,361
2012,VI,Virgin Islands,More than 100k,482,469
2012,VA,Virginia,Between 20-40k,464,463
2012,VA,Virginia,Between 40-60k,483,483
2012,VA,Virginia,Between 60-80k,496,499
2012,VA,Virginia,Between 80-100k,513,513
2012,VA,Virginia,Less than 20k,438,437
2012,VA,Virginia,More than 100k,545,541
2012,WA,Washington,Between 20-40k,492,482
2012,WA,Washington,Between 40-60k,512,504
2012,WA,Washington,Between 60-80k,520,515
2012,WA,Washington,Between 80-100k,539,529
2012,WA,Washington,Less than 20k,465,452
2012,WA,Washington,More than 100k,558,546
2012,WV,West Virginia,Between 20-40k,479,497
2012,WV,West Virginia,Between 40-60k,472,497
2012,WV,West Virginia,Between 60-80k,488,508
2012,WV,West Virginia,Between 80-100k,502,502
2012,WV,West Virginia,Less than 20k,459,474
2012,WV,West Virginia,More than 100k,524,536
2012,WI,Wisconsin,Between 20-40k,554,542
2012,WI,Wisconsin,Between 40-60k,582,561
2012,WI,Wisconsin,Between 60-80k,580,574
2012,WI,Wisconsin,Between 80-100k,599,593
2012,WI,Wisconsin,Less than 20k,567,525
2012,WI,Wisconsin,More than 100k,618,603
2012,WY,Wyoming,Between 20-40k,577,596
2012,WY,Wyoming,Between 40-60k,579,575
2012,WY,Wyoming,Between 60-80k,542,559
2012,WY,Wyoming,Between 80-100k,611,625
2012,WY,Wyoming,Less than 20k,532,515
2012,WY,Wyoming,More than 100k,550,568
2013,AL,Alabama,Between 20-40k,475,486
2013,AL,Alabama,Between 40-60k,494,510
2013,AL,Alabama,Between 60-80k,520,525
2013,AL,Alabama,Between 80-100k,536,551
2013,AL,Alabama,Less than 20k,425,435
2013,AL,Alabama,More than 100k,566,579
2013,AK,Alaska,Between 20-40k,478,480
2013,AK,Alaska,Between 40-60k,494,499
2013,AK,Alaska,Between 60-80k,498,509
2013,AK,Alaska,Between 80-100k,514,525
2013,AK,Alaska,Less than 20k,453,446
2013,AK,Alaska,More than 100k,524,521
2013,AZ,Arizona,Between 20-40k,492,488
2013,AZ,Arizona,Between 40-60k,506,505
2013,AZ,Arizona,Between 60-80k,517,513
2013,AZ,Arizona,Between 80-100k,527,521
2013,AZ,Arizona,Less than 20k,472,465
2013,AZ,Arizona,More than 100k,549,538
2013,AR,Arkansas,Between 20-40k,532,543
2013,AR,Arkansas,Between 40-60k,537,549
2013,AR,Arkansas,Between 60-80k,564,577
2013,AR,Arkansas,Between 80-100k,566,570
2013,AR,Arkansas,Less than 20k,509,491
2013,AR,Arkansas,More than 100k,581,586
2013,CA,California,Between 20-40k,476,461
2013,CA,California,Between 40-60k,496,485
2013,CA,California,Between 60-80k,512,503
2013,CA,California,Between 80-100k,529,516
2013,CA,California,Less than 20k,452,435
2013,CA,California,More than 100k,556,543
2013,CO,Colorado,Between 20-40k,532,532
2013,CO,Colorado,Between 40-60k,551,558
2013,CO,Colorado,Between 60-80k,558,564
2013,CO,Colorado,Between 80-100k,575,574
2013,CO,Colorado,Less than 20k,542,528
2013,CO,Colorado,More than 100k,587,583
2013,CT,Connecticut,Between 20-40k,455,458
2013,CT,Connecticut,Between 40-60k,483,483
2013,CT,Connecticut,Between 60-80k,495,493
2013,CT,Connecticut,Between 80-100k,509,507
2013,CT,Connecticut,Less than 20k,420,423
2013,CT,Connecticut,More than 100k,547,540
2013,DE,Delaware,Between 20-40k,435,431
2013,DE,Delaware,Between 40-60k,460,452
2013,DE,Delaware,Between 60-80k,477,474
2013,DE,Delaware,Between 80-100k,483,479
2013,DE,Delaware,Less than 20k,391,387
2013,DE,Delaware,More than 100k,527,518
2013,DC,District Of Columbia,Between 20-40k,405,417
2013,DC,District Of Columbia,Between 40-60k,418,428
2013,DC,District Of Columbia,Between 60-80k,445,454
2013,DC,District Of Columbia,Between 80-100k,482,499
2013,DC,District Of Columbia,Less than 20k,381,380
2013,DC,District Of Columbia,More than 100k,560,573
2013,FL,Florida,Between 20-40k,466,472
2013,FL,Florida,Between 40-60k,486,493
2013,FL,Florida,Between 60-80k,497,503
2013,FL,Florida,Between 80-100k,508,511
2013,FL,Florida,Less than 20k,431,438
2013,FL,Florida,More than 100k,531,528
2013,GA,Georgia,Between 20-40k,451,456
2013,GA,Georgia,Between 40-60k,470,479
2013,GA,Georgia,Between 60-80k,484,491
2013,GA,Georgia,Between 80-100k,496,501
2013,GA,Georgia,Less than 20k,426,428
2013,GA,Georgia,More than 100k,530,528
2013,HI,Hawaii,Between 20-40k,470,448
2013,HI,Hawaii,Between 40-60k,483,465
2013,HI,Hawaii,Between 60-80k,487,468
2013,HI,Hawaii,Between 80-100k,510,486
2013,HI,Hawaii,Less than 20k,440,425
2013,HI,Hawaii,More than 100k,537,511
2013,ID,Idaho,Between 20-40k,450,449
2013,ID,Idaho,Between 40-60k,474,465
2013,ID,Idaho,Between 60-80k,489,481
2013,ID,Idaho,Between 80-100k,492,483
2013,ID,Idaho,Less than 20k,407,407
2013,ID,Idaho,More than 100k,506,497
2013,IL,Illinois,Between 20-40k,551,539
2013,IL,Illinois,Between 40-60k,579,562
2013,IL,Illinois,Between 60-80k,585,575
2013,IL,Illinois,Between 80-100k,607,596
2013,IL,Illinois,Less than 20k,534,511
2013,IL,Illinois,More than 100k,623,607
2013,IN,Indiana,Between 20-40k,467,468
2013,IN,Indiana,Between 40-60k,488,487
2013,IN,Indiana,Between 60-80k,503,497
2013,IN,Indiana,Between 80-100k,515,505
2013,IN,Indiana,Less than 20k,442,441
2013,IN,Indiana,More than 100k,538,525
2013,IA,Iowa,Between 20-40k,537,544
2013,IA,Iowa,Between 40-60k,556,566
2013,IA,Iowa,Between 60-80k,555,569
2013,IA,Iowa,Between 80-100k,594,586
2013,IA,Iowa,Less than 20k,568,514
2013,IA,Iowa,More than 100k,612,604
2013,KS,Kansas,Between 20-40k,552,532
2013,KS,Kansas,Between 40-60k,559,562
2013,KS,Kansas,Between 60-80k,582,574
2013,KS,Kansas,Between 80-100k,584,591
2013,KS,Kansas,Less than 20k,532,496
2013,KS,Kansas,More than 100k,608,597
2013,KY,Kentucky,Between 20-40k,520,522
2013,KY,Kentucky,Between 40-60k,556,558
2013,KY,Kentucky,Between 60-80k,561,580
2013,KY,Kentucky,Between 80-100k,586,579
2013,KY,Kentucky,Less than 20k,528,513
2013,KY,Kentucky,More than 100k,589,590
2013,LA,Louisiana,Between 20-40k,483,486
2013,LA,Louisiana,Between 40-60k,503,521
2013,LA,Louisiana,Between 60-80k,527,543
2013,LA,Louisiana,Between 80-100k,546,544
2013,LA,Louisiana,Less than 20k,475,464
2013,LA,Louisiana,More than 100k,570,574
2013,ME,Maine,Between 20-40k,503,500
2013,ME,Maine,Between 40-60k,527,519
2013,ME,Maine,Between 60-80k,528,522
2013,ME,Maine,Between 80-100k,552,532
2013,ME,Maine,Less than 20k,479,458
2013,ME,Maine,More than 100k,555,540
2013,MD,Maryland,Between 20-40k,454,454
2013,MD,Maryland,Between 40-60k,468,470
2013,MD,Maryland,Between 60-80k,485,485
2013,MD,Maryland,Between 80-100k,508,511
2013,MD,Maryland,Less than 20k,418,415
2013,MD,Maryland,More than 100k,544,536
2013,MA,Massachusetts,Between 20-40k,483,467
2013,MA,Massachusetts,Between 40-60k,503,492
2013,MA,Massachusetts,Between 60-80k,511,504
2013,MA,Massachusetts,Between 80-100k,525,514
2013,MA,Massachusetts,Less than 20k,454,428
2013,MA,Massachusetts,More than 100k,563,549
2013,MI,Michigan,Between 20-40k,569,549
2013,MI,Michigan,Between 40-60k,576,562
2013,MI,Michigan,Between 60-80k,584,569
2013,MI,Michigan,Between 80-100k,593,578
2013,MI,Michigan,Less than 20k,554,491
2013,MI,Michigan,More than 100k,619,603
2013,MN,Minnesota,Between 20-40k,544,530
2013,MN,Minnesota,Between 40-60k,585,567
2013,MN,Minnesota,Between 60-80k,597,590
2013,MN,Minnesota,Between 80-100k,600,586
2013,MN,Minnesota,Less than 20k,547,518
2013,MN,Minnesota,More than 100k,615,608
2013,MS,Mississippi,Between 20-40k,496,519
2013,MS,Mississippi,Between 40-60k,533,547
2013,MS,Mississippi,Between 60-80k,523,540
2013,MS,Mississippi,Between 80-100k,547,585
2013,MS,Mississippi,Less than 20k,478,482
2013,MS,Mississippi,More than 100k,559,579
2013,MO,Missouri,Between 20-40k,530,528
2013,MO,Missouri,Between 40-60k,552,557
2013,MO,Missouri,Between 60-80k,567,579
2013,MO,Missouri,Between 80-100k,574,580
2013,MO,Missouri,Less than 20k,498,484
2013,MO,Missouri,More than 100k,605,608
2013,MT,Montana,Between 20-40k,526,536
2013,MT,Montana,Between 40-60k,531,536
2013,MT,Montana,Between 60-80k,539,532
2013,MT,Montana,Between 80-100k,555,549
2013,MT,Montana,Less than 20k,502,504
2013,MT,Montana,More than 100k,552,550
2013,NE,Nebraska,Between 20-40k,525,516
2013,NE,Nebraska,Between 40-60k,561,574
2013,NE,Nebraska,Between 60-80k,574,588
2013,NE,Nebraska,Between 80-100k,597,602
2013,NE,Nebraska,Less than 20k,507,489
2013,NE,Nebraska,More than 100k,593,601
2013,NV,Nevada,Between 20-40k,474,474
2013,NV,Nevada,Between 40-60k,491,493
2013,NV,Nevada,Between 60-80k,497,496
2013,NV,Nevada,Between 80-100k,505,506
2013,NV,Nevada,Less than 20k,452,451
2013,NV,Nevada,More than 100k,525,525
2013,NH,New Hampshire,Between 20-40k,493,489
2013,NH,New Hampshire,Between 40-60k,498,502
2013,NH,New Hampshire,Between 60-80k,506,509
2013,NH,New Hampshire,Between 80-100k,519,512
2013,NH,New Hampshire,Less than 20k,481,478
2013,NH,New Hampshire,More than 100k,547,536
2013,NJ,New Jersey,Between 20-40k,475,451
2013,NJ,New Jersey,Between 40-60k,493,471
2013,NJ,New Jersey,Between 60-80k,508,489
2013,NJ,New Jersey,Between 80-100k,523,501
2013,NJ,New Jersey,Less than 20k,441,416
2013,NJ,New Jersey,More than 100k,553,530
2013,NM,New Mexico,Between 20-40k,510,517
2013,NM,New Mexico,Between 40-60k,512,526
2013,NM,New Mexico,Between 60-80k,508,521
2013,NM,New Mexico,Between 80-100k,547,551
2013,NM,New Mexico,Less than 20k,498,485
2013,NM,New Mexico,More than 100k,563,571
2013,NY,New York,Between 20-40k,478,463
2013,NY,New York,Between 40-60k,491,480
2013,NY,New York,Between 60-80k,505,494
2013,NY,New York,Between 80-100k,522,507
2013,NY,New York,Less than 20k,445,421
2013,NY,New York,More than 100k,549,532
2013,NC,North Carolina,Between 20-40k,469,460
2013,NC,North Carolina,Between 40-60k,493,485
2013,NC,North Carolina,Between 60-80k,505,495
2013,NC,North Carolina,Between 80-100k,517,505
2013,NC,North Carolina,Less than 20k,441,431
2013,NC,North Carolina,More than 100k,547,534
2013,ND,North Dakota,Between 20-40k,521,537
2013,ND,North Dakota,Between 40-60k,586,580
2013,ND,North Dakota,Between 60-80k,582,590
2013,ND,North Dakota,Between 80-100k,561,597
2013,ND,North Dakota,Less than 20k,530,576
2013,ND,North Dakota,More than 100k,585,622
2013,OH,Ohio,Between 20-40k,501,504
2013,OH,Ohio,Between 40-60k,526,525
2013,OH,Ohio,Between 60-80k,535,530
2013,OH,Ohio,Between 80-100k,548,541
2013,OH,Ohio,Less than 20k,475,472
2013,OH,Ohio,More than 100k,570,558
2013,OK,Oklahoma,Between 20-40k,515,523
2013,OK,Oklahoma,Between 40-60k,548,550
2013,OK,Oklahoma,Between 60-80k,555,567
2013,OK,Oklahoma,Between 80-100k,547,559
2013,OK,Oklahoma,Less than 20k,498,499
2013,OK,Oklahoma,More than 100k,585,583
2013,OR,Oregon,Between 20-40k,492,491
2013,OR,Oregon,Between 40-60k,512,512
2013,OR,Oregon,Between 60-80k,517,519
2013,OR,Oregon,Between 80-100k,527,526
2013,OR,Oregon,Less than 20k,471,466
2013,OR,Oregon,More than 100k,552,553
2013,PA,Pennsylvania,Between 20-40k,468,462
2013,PA,Pennsylvania,Between 40-60k,487,481
2013,PA,Pennsylvania,Between 60-80k,497,490
2013,PA,Pennsylvania,Between 80-100k,510,499
2013,PA,Pennsylvania,Less than 20k,436,429
2013,PA,Pennsylvania,More than 100k,544,531
2013,PR,Puerto Rico,Between 20-40k,406,416
2013,PR,Puerto Rico,Between 40-60k,432,436
2013,PR,Puerto Rico,Between 60-80k,436,449
2013,PR,Puerto Rico,Between 80-100k,480,477
2013,PR,Puerto Rico,Less than 20k,384,401
2013,PR,Puerto Rico,More than 100k,495,491
2013,RI,Rhode Island,Between 20-40k,459,464
2013,RI,Rhode Island,Between 40-60k,474,485
2013,RI,Rhode Island,Between 60-80k,487,493
2013,RI,Rhode Island,Between 80-100k,504,502
2013,RI,Rhode Island,Less than 20k,425,421
2013,RI,Rhode Island,More than 100k,530,526
2013,SC,South Carolina,Between 20-40k,449,448
2013,SC,South Carolina,Between 40-60k,477,475
2013,SC,South Carolina,Between 60-80k,491,492
2013,SC,South Carolina,Between 80-100k,499,496
2013,SC,South Carolina,Less than 20k,423,420
2013,SC,South Carolina,More than 100k,525,520
2013,SD,South Dakota,Between 20-40k,520,535
2013,SD,South Dakota,Between 40-60k,592,603
2013,SD,South Dakota,Between 60-80k,588,593
2013,SD,South Dakota,Between 80-100k,609,587
2013,SD,South Dakota,Less than 20k,504,517
2013,SD,South Dakota,More than 100k,567,609
2013,TN,Tennessee,Between 20-40k,496,518
2013,TN,Tennessee,Between 40-60k,530,547
2013,TN,Tennessee,Between 60-80k,545,557
2013,TN,Tennessee,Between 80-100k,563,572
2013,TN,Tennessee,Less than 20k,496,503
2013,TN,Tennessee,More than 100k,577,577
2013,TX,Texas,Between 20-40k,472,450
2013,TX,Texas,Between 40-60k,493,474
2013,TX,Texas,Between 60-80k,503,487
2013,TX,Texas,Between 80-100k,517,500
2013,TX,Texas,Less than 20k,444,417
2013,TX,Texas,More than 100k,543,523
2013,UT,Utah,Between 20-40k,520,519
2013,UT,Utah,Between 40-60k,558,555
2013,UT,Utah,Between 60-80k,558,562
2013,UT,Utah,Between 80-100k,568,589
2013,UT,Utah,Less than 20k,521,495
2013,UT,Utah,More than 100k,572,576
2013,VT,Vermont,Between 20-40k,480,484
2013,VT,Vermont,Between 40-60k,501,504
2013,VT,Vermont,Between 60-80k,522,523
2013,VT,Vermont,Between 80-100k,532,529
2013,VT,Vermont,Less than 20k,467,469
2013,VT,Vermont,More than 100k,551,542
2013,VI,Virgin Islands,Between 20-40k,377,402
2013,VI,Virgin Islands,Between 40-60k,396,429
2013,VI,Virgin Islands,Between 60-80k,387,415
2013,VI,Virgin Islands,Between 80-100k,454,457
2013,VI,Virgin Islands,Less than 20k,342,372
2013,VI,Virgin Islands,More than 100k,373,383
2013,VA,Virginia,Between 20-40k,459,463
2013,VA,Virginia,Between 40-60k,480,486
2013,VA,Virginia,Between 60-80k,492,497
2013,VA,Virginia,Between 80-100k,506,512
2013,VA,Virginia,Less than 20k,437,437
2013,VA,Virginia,More than 100k,540,541
2013,WA,Washington,Between 20-40k,489,478
2013,WA,Washington,Between 40-60k,507,500
2013,WA,Washington,Between 60-80k,518,517
2013,WA,Washington,Between 80-100k,530,524
2013,WA,Washington,Less than 20k,462,447
2013,WA,Washington,More than 100k,550,543
2013,WV,West Virginia,Between 20-40k,465,485
2013,WV,West Virginia,Between 40-60k,477,507
2013,WV,West Virginia,Between 60-80k,487,503
2013,WV,West Virginia,Between 80-100k,500,513
2013,WV,West Virginia,Less than 20k,460,465
2013,WV,West Virginia,More than 100k,516,521
2013,WI,Wisconsin,Between 20-40k,553,523
2013,WI,Wisconsin,Between 40-60k,570,560
2013,WI,Wisconsin,Between 60-80k,579,573
2013,WI,Wisconsin,Between 80-100k,599,581
2013,WI,Wisconsin,Less than 20k,520,511
2013,WI,Wisconsin,More than 100k,616,595
2013,WY,Wyoming,Between 20-40k,579,606
2013,WY,Wyoming,Between 40-60k,550,573
2013,WY,Wyoming,Between 60-80k,505,525
2013,WY,Wyoming,Between 80-100k,585,608
2013,WY,Wyoming,Less than 20k,558,572
2013,WY,Wyoming,More than 100k,565,597
2014,AL,Alabama,Between 20-40k,474,486
2014,AL,Alabama,Between 40-60k,492,509
2014,AL,Alabama,Between 60-80k,533,542
2014,AL,Alabama,Between 80-100k,550,556
2014,AL,Alabama,Less than 20k,443,444
2014,AL,Alabama,More than 100k,564,574
2014,AK,Alaska,Between 20-40k,470,494
2014,AK,Alaska,Between 40-60k,491,492
2014,AK,Alaska,Between 60-80k,508,518
2014,AK,Alaska,Between 80-100k,505,519
2014,AK,Alaska,Less than 20k,452,445
2014,AK,Alaska,More than 100k,530,529
2014,AZ,Arizona,Between 20-40k,492,491
2014,AZ,Arizona,Between 40-60k,508,508
2014,AZ,Arizona,Between 60-80k,519,522
2014,AZ,Arizona,Between 80-100k,533,529
2014,AZ,Arizona,Less than 20k,474,468
2014,AZ,Arizona,More than 100k,550,543
2014,AR,Arkansas,Between 20-40k,532,537
2014,AR,Arkansas,Between 40-60k,556,550
2014,AR,Arkansas,Between 60-80k,550,570
2014,AR,Arkansas,Between 80-100k,587,582
2014,AR,Arkansas,Less than 20k,532,507
2014,AR,Arkansas,More than 100k,583,594
2014,CA,California,Between 20-40k,476,463
2014,CA,California,Between 40-60k,496,486
2014,CA,California,Between 60-80k,514,506
2014,CA,California,Between 80-100k,531,522
2014,CA,California,Less than 20k,451,437
2014,CA,California,More than 100k,561,549
2014,CO,Colorado,Between 20-40k,553,547
2014,CO,Colorado,Between 40-60k,562,556
2014,CO,Colorado,Between 60-80k,578,576
2014,CO,Colorado,Between 80-100k,581,579
2014,CO,Colorado,Less than 20k,536,529
2014,CO,Colorado,More than 100k,596,592
2014,CT,Connecticut,Between 20-40k,463,467
2014,CT,Connecticut,Between 40-60k,486,488
2014,CT,Connecticut,Between 60-80k,495,501
2014,CT,Connecticut,Between 80-100k,516,515
2014,CT,Connecticut,Less than 20k,419,424
2014,CT,Connecticut,More than 100k,551,544
2014,DE,Delaware,Between 20-40k,442,434
2014,DE,Delaware,Between 40-60k,458,459
2014,DE,Delaware,Between 60-80k,482,481
2014,DE,Delaware,Between 80-100k,500,495
2014,DE,Delaware,Less than 20k,400,402
2014,DE,Delaware,More than 100k,532,521
2014,DC,District Of Columbia,Between 20-40k,401,400
2014,DC,District Of Columbia,Between 40-60k,425,427
2014,DC,District Of Columbia,Between 60-80k,451,467
2014,DC,District Of Columbia,Between 80-100k,491,516
2014,DC,District Of Columbia,Less than 20k,365,360
2014,DC,District Of Columbia,More than 100k,572,581
2014,FL,Florida,Between 20-40k,465,477
2014,FL,Florida,Between 40-60k,485,495
2014,FL,Florida,Between 60-80k,497,507
2014,FL,Florida,Between 80-100k,510,516
2014,FL,Florida,Less than 20k,426,436
2014,FL,Florida,More than 100k,531,530
2014,GA,Georgia,Between 20-40k,453,458
2014,GA,Georgia,Between 40-60k,469,477
2014,GA,Georgia,Between 60-80k,480,488
2014,GA,Georgia,Between 80-100k,495,500
2014,GA,Georgia,Less than 20k,424,428
2014,GA,Georgia,More than 100k,527,528
2014,HI,Hawaii,Between 20-40k,477,459
2014,HI,Hawaii,Between 40-60k,483,465
2014,HI,Hawaii,Between 60-80k,481,470
2014,HI,Hawaii,Between 80-100k,505,486
2014,HI,Hawaii,Less than 20k,443,425
2014,HI,Hawaii,More than 100k,541,516
2014,ID,Idaho,Between 20-40k,451,456
2014,ID,Idaho,Between 40-60k,471,474
2014,ID,Idaho,Between 60-80k,484,489
2014,ID,Idaho,Between 80-100k,498,495
2014,ID,Idaho,Less than 20k,412,419
2014,ID,Idaho,More than 100k,505,502
2014,IL,Illinois,Between 20-40k,570,552
2014,IL,Illinois,Between 40-60k,593,568
2014,IL,Illinois,Between 60-80k,599,584
2014,IL,Illinois,Between 80-100k,604,591
2014,IL,Illinois,Less than 20k,548,522
2014,IL,Illinois,More than 100k,629,612
2014,IN,Indiana,Between 20-40k,468,469
2014,IN,Indiana,Between 40-60k,487,488
2014,IN,Indiana,Between 60-80k,497,494
2014,IN,Indiana,Between 80-100k,514,506
2014,IN,Indiana,Less than 20k,440,445
2014,IN,Indiana,More than 100k,539,530
2014,IA,Iowa,Between 20-40k,542,543
2014,IA,Iowa,Between 40-60k,565,578
2014,IA,Iowa,Between 60-80k,581,594
2014,IA,Iowa,Between 80-100k,619,615
2014,IA,Iowa,Less than 20k,512,508
2014,IA,Iowa,More than 100k,637,626
2014,KS,Kansas,Between 20-40k,556,554
2014,KS,Kansas,Between 40-60k,551,561
2014,KS,Kansas,Between 60-80k,571,579
2014,KS,Kansas,Between 80-100k,581,590
2014,KS,Kansas,Less than 20k,525,519
2014,KS,Kansas,More than 100k,617,608
2014,KY,Kentucky,Between 20-40k,556,559
2014,KY,Kentucky,Between 40-60k,550,562
2014,KY,Kentucky,Between 60-80k,574,589
2014,KY,Kentucky,Between 80-100k,576,582
2014,KY,Kentucky,Less than 20k,506,493
2014,KY,Kentucky,More than 100k,596,597
2014,LA,Louisiana,Between 20-40k,491,497
2014,LA,Louisiana,Between 40-60k,522,525
2014,LA,Louisiana,Between 60-80k,540,552
2014,LA,Louisiana,Between 80-100k,566,570
2014,LA,Louisiana,Less than 20k,468,466
2014,LA,Louisiana,More than 100k,573,576
2014,ME,Maine,Between 20-40k,494,495
2014,ME,Maine,Between 40-60k,520,520
2014,ME,Maine,Between 60-80k,535,534
2014,ME,Maine,Between 80-100k,555,544
2014,ME,Maine,Less than 20k,468,461
2014,ME,Maine,More than 100k,569,556
2014,MD,Maryland,Between 20-40k,461,458
2014,MD,Maryland,Between 40-60k,476,477
2014,MD,Maryland,Between 60-80k,496,496
2014,MD,Maryland,Between 80-100k,512,511
2014,MD,Maryland,Less than 20k,418,419
2014,MD,Maryland,More than 100k,548,542
2014,MA,Massachusetts,Between 20-40k,486,471
2014,MA,Massachusetts,Between 40-60k,506,494
2014,MA,Massachusetts,Between 60-80k,520,511
2014,MA,Massachusetts,Between 80-100k,530,518
2014,MA,Massachusetts,Less than 20k,453,432
2014,MA,Massachusetts,More than 100k,566,551
2014,MI,Michigan,Between 20-40k,565,540
2014,MI,Michigan,Between 40-60k,579,554
2014,MI,Michigan,Between 60-80k,596,591
2014,MI,Michigan,Between 80-100k,609,590
2014,MI,Michigan,Less than 20k,530,501
2014,MI,Michigan,More than 100k,624,606
2014,MN,Minnesota,Between 20-40k,563,548
2014,MN,Minnesota,Between 40-60k,579,564
2014,MN,Minnesota,Between 60-80k,588,591
2014,MN,Minnesota,Between 80-100k,598,589
2014,MN,Minnesota,Less than 20k,549,518
2014,MN,Minnesota,More than 100k,625,613
2014,MS,Mississippi,Between 20-40k,496,518
2014,MS,Mississippi,Between 40-60k,541,560
2014,MS,Mississippi,Between 60-80k,555,587
2014,MS,Mississippi,Between 80-100k,564,603
2014,MS,Mississippi,Less than 20k,497,518
2014,MS,Mississippi,More than 100k,581,592
2014,MO,Missouri,Between 20-40k,540,554
2014,MO,Missouri,Between 40-60k,559,563
2014,MO,Missouri,Between 60-80k,580,587
2014,MO,Missouri,Between 80-100k,588,593
2014,MO,Missouri,Less than 20k,518,501
2014,MO,Missouri,More than 100k,608,608
2014,MT,Montana,Between 20-40k,531,548
2014,MT,Montana,Between 40-60k,546,546
2014,MT,Montana,Between 60-80k,560,554
2014,MT,Montana,Between 80-100k,561,548
2014,MT,Montana,Less than 20k,511,509
2014,MT,Montana,More than 100k,566,570
2014,NE,Nebraska,Between 20-40k,540,545
2014,NE,Nebraska,Between 40-60k,568,568
2014,NE,Nebraska,Between 60-80k,569,581
2014,NE,Nebraska,Between 80-100k,582,595
2014,NE,Nebraska,Less than 20k,527,542
2014,NE,Nebraska,More than 100k,607,607
2014,NV,Nevada,Between 20-40k,474,472
2014,NV,Nevada,Between 40-60k,490,490
2014,NV,Nevada,Between 60-80k,502,504
2014,NV,Nevada,Between 80-100k,510,514
2014,NV,Nevada,Less than 20k,444,447
2014,NV,Nevada,More than 100k,530,528
2014,NH,New Hampshire,Between 20-40k,493,495
2014,NH,New Hampshire,Between 40-60k,503,502
2014,NH,New Hampshire,Between 60-80k,514,506
2014,NH,New Hampshire,Between 80-100k,521,519
2014,NH,New Hampshire,Less than 20k,459,463
2014,NH,New Hampshire,More than 100k,553,542
2014,NJ,New Jersey,Between 20-40k,480,457
2014,NJ,New Jersey,Between 40-60k,499,478
2014,NJ,New Jersey,Between 60-80k,509,492
2014,NJ,New Jersey,Between 80-100k,527,507
2014,NJ,New Jersey,Less than 20k,444,419
2014,NJ,New Jersey,More than 100k,559,536
2014,NM,New Mexico,Between 20-40k,505,515
2014,NM,New Mexico,Between 40-60k,527,526
2014,NM,New Mexico,Between 60-80k,525,542
2014,NM,New Mexico,Between 80-100k,539,551
2014,NM,New Mexico,Less than 20k,496,477
2014,NM,New Mexico,More than 100k,571,577
2014,NY,New York,Between 20-40k,479,463
2014,NY,New York,Between 40-60k,495,486
2014,NY,New York,Between 60-80k,510,500
2014,NY,New York,Between 80-100k,521,509
2014,NY,New York,Less than 20k,448,424
2014,NY,New York,More than 100k,550,535
2014,NC,North Carolina,Between 20-40k,467,461
2014,NC,North Carolina,Between 40-60k,491,484
2014,NC,North Carolina,Between 60-80k,505,499
2014,NC,North Carolina,Between 80-100k,521,514
2014,NC,North Carolina,Less than 20k,438,430
2014,NC,North Carolina,More than 100k,552,540
